"lat" "lon" "wealthscore" "nl" "n" "sample"
-15.288124 34.671793 -15478.34375 0 32 1
-15.282111 35.239086 -34805.6060606061 0 33 1
-15.252782 35.485202 -25577.064516129 0.053030303030303 31 1
-15.250574 35.106676 -38419 0 31 1
-15.240353 35.115665 -41886.28125 0 32 1
-15.234017 34.650638 -73645.1875 0 32 1
-15.229448 35.358448 136220.851851852 2.47692307692308 27 1
-15.209077 35.374741 67774.625 1.81118881118881 32 1
-15.192779 35.438166 -19170.5333333333 0.333333333333333 30 1
-15.187339 35.273602 -17700.0571428571 0.215384615384615 35 1
-15.185867 34.58568 -37691.3428571429 0 35 1
-15.182326 34.711269 -46796.46875 0 32 1
-15.176196 35.494909 -20831.6875 0 32 1
-15.174533 35.100929 -21057.1818181818 0 33 1
-15.15481 34.919509 -19040.6896551724 0 29 1
-15.105269 34.714596 -46317.7419354839 0 31 1
-15.09231 35.253826 -21722.8928571429 3.77922077922078 28 1
-15.087513 35.22768 10020.3529411765 5.38461538461539 17 1
-15.083953 35.09686 -32720 0.0454545454545455 32 1
-15.082348 35.115288 -22966.5185185185 0.405594405594406 27 1
-15.072626 35.212664 231720.578947368 6.1038961038961 19 1
-15.06689 35.491946 -46204.1612903226 0 31 1
-15.06526 34.662515 -18777.1212121212 0 33 1
-15.063255 35.197635 -1560.93939393939 7.15714285714286 33 1
-15.033182 34.961832 64200.34375 2.86363636363636 32 1
-15.019001 35.161644 11021.2058823529 3.62987012987013 34 1
-15.018728 35.059547 -6697.23333333333 0 30 1
-15.013241 35.007723 -38466.8064516129 2.95 31 1
-15.006394 34.896452 -27477.275862069 3.46753246753247 29 1
-14.997879 34.958055 124182.157894737 5.52727272727273 19 1
-14.98013 35.498192 66803.6875 0.963636363636364 32 1
-14.977421 35.504187 -38986.9666666667 1.03246753246753 30 1
-14.977136 35.865341 38057.2333333333 0.2 30 1
-14.97565 34.971036 243119.5 5.81168831168831 20 1
-14.97522 34.960126 160364.526315789 5.46060606060606 19 1
-14.970417 34.953404 43744.1666666667 6 18 1
-14.969028 34.84522 -20990.28125 0.233766233766234 32 1
-14.967918 34.988636 -34928.125 4.57792207792208 32 1
-14.959826 34.927193 28605.5806451613 4.82424242424242 31 1
-14.954231 35.569345 -54303.0588235294 0 34 1
-14.951148 34.95856 60256.9393939394 3.86666666666667 33 1
-14.945878 35.834371 69.84375 0.22 32 1
-14.941762 35.121393 -43654.5172413793 0 29 1
-14.939543 35.21257 -26311.2352941176 0 34 1
-14.929629 35.144286 -27791.3666666667 0 30 1
-14.923964 35.450704 -32434.625 0.16969696969697 32 1
-14.921475 35.0188 -42087.3548387097 0.146666666666667 31 1
-14.91184 34.708748 -2300.2 0 30 1
-14.908016 34.792927 -2025.93939393939 0 33 1
-14.907684 35.020803 -20104.9696969697 0.0340909090909091 33 1
-14.904043 34.953121 -39858.8709677419 0 31 1
-14.89813 35.219905 -37541.5 0.147727272727273 32 1
-14.889089 34.630939 -52048.0294117647 0 34 1
-14.873149 35.634861 -44103.15625 0 32 1
-14.865456 35.808117 -60598.3235294118 0 34 1
-14.864517 34.626238 11555.9090909091 0.931818181818182 33 1
-14.854363 35.208217 -42891.3529411765 1.10588235294118 34 1
-14.85246 35.158063 -35632.96875 1.14973262032086 32 1
-14.851833 35.727507 -43377.4838709677 0 31 1
-14.851152 34.747924 -25851.9428571429 0 35 1
-14.846471 34.861996 -20128.7575757576 0 33 1
-14.844455 35.029615 -35357.3 0 30 1
-14.83061 35.416826 -30039.2258064516 0 31 1
-14.829263 35.693312 -48536.303030303 0 33 1
-14.820609 34.624264 -8030.94444444444 3.94705882352941 18 1
-14.818879 34.626658 190314.611111111 3.74331550802139 18 1
-14.804253 34.607452 218998.470588235 4.45294117647059 17 1
-14.800098 35.398788 -52069.9696969697 0 33 1
-14.792056 35.658162 -11225.1818181818 0 33 1
-14.791538 35.033085 -13789.1875 0 32 1
-14.786126 35.154342 -41666.3 0.54040404040404 30 1
-14.782426 34.686072 -16417.935483871 2.07070707070707 31 1
-14.774027 35.589416 -35538.3939393939 0.0656565656565657 33 1
-14.76651 35.616171 -25467.1935483871 0.129186602870813 31 1
-14.761016 35.076145 -38581.1379310345 0.0574162679425837 29 1
-14.758002 35.341138 -36730.9642857143 0 28 1
-14.755326 34.893754 -30730.9117647059 0 34 1
-14.75152 35.53739 -31215.0606060606 0.343434343434343 33 1
-14.751031 34.840337 -20029.696969697 0 33 1
-14.749349 35.665501 -54380.8666666667 0 30 1
-14.720816 34.751192 -48787.2647058823 0 34 1
-14.711023 35.85026 -50976.3823529412 0 34 1
-14.709783 34.870121 -27892.4857142857 0 35 1
-14.708871 34.673647 28342.9333333333 0 30 1
-14.707693 34.727207 -30755.3636363636 0 33 1
-14.703137 34.53723 -18111.4545454545 0 33 1
-14.698677 34.652727 -16960.3939393939 0 33 1
-14.679472 34.902906 -37984.1290322581 0 31 1
-14.677269 35.588849 1514.06666666667 0.151515151515152 30 1
-14.671093 35.440274 -60507.8064516129 0 31 1
-14.663745 35.110317 -47753.6666666667 0 21 1
-14.663252 35.749959 -28906.9677419355 0 31 1
-14.657839 34.620629 -36632.0625 0 32 1
-14.628586 35.654023 -39452.0303030303 0 33 1
-14.622729 35.16073 -46386.5806451613 0 31 1
-14.611951 35.478202 -48054.9411764706 0 34 1
-14.543216 35.573349 -29776.6571428571 0 35 1
-14.536451 34.576807 -29187.2903225806 0 31 1
-14.534734 35.349057 -36335.6 0.87012987012987 30 1
-14.534616 34.705139 -25161.6470588235 0 34 1
-14.504628 34.500044 -38221.0294117647 0 34 1
-14.503556 34.693769 -25567.8181818182 0 33 1
-14.486737 35.256706 76822.4705882353 3.16451612903226 17 1
-14.485607 35.677324 -57895.0333333333 0 30 1
-14.479435 34.050819 -61978.875 0.078125 32 1
-14.4697 35.261011 95224.3333333333 2.71900826446281 18 1
-14.461103 35.286032 105695.823529412 2.5 17 1
-14.442166 34.471441 -8800.78787878788 0.23989898989899 33 1
-14.441444 35.256648 -26479.1818181818 1.8030303030303 33 1
-14.440667 35.180593 -51352.8965517241 1.8030303030303 29 1
-14.433853 34.738446 -38577.1764705882 0 34 1
-14.433227 33.926142 -47282.8484848485 0 33 1
-14.404305 35.419496 -41959.0606060606 0.165853658536585 33 1
-14.401297 33.717139 -32960.2121212121 0 33 1
-14.399593 34.148079 -49372.2 0.757575757575758 35 1
-14.395407 33.696017 -45669.7575757576 0 33 1
-14.39453 34.341045 89356.25 1.37209302325581 20 1
-14.38429 34.596152 -41342.5142857143 0.0247933884297521 35 1
-14.383 34.179661 -45078.9705882353 1.34090909090909 34 1
-14.377352 35.146564 63263.4411764706 0.50395256916996 34 1
-14.375948 35.460295 -43853.8275862069 0.642292490118577 29 1
-14.375129 34.009887 -52689.9696969697 0 33 1
-14.36806 34.349812 76440 1.25531914893617 19 1
-14.362735 35.039309 -43111.4285714286 0.69375 28 1
-14.358492 35.500162 50470.1612903226 0.656771799628942 31 1
-14.35619 34.345541 -64340.275862069 1.10545454545455 29 1
-14.354916 34.076486 -46074.5714285714 0.094 35 1
-14.337058 34.449045 -14807.6764705882 0.494545454545455 34 1
-14.336646 33.842724 -35196.9117647059 0.0636363636363636 34 1
-14.329468 33.907196 -52318.9696969697 0.187719298245614 33 1
-14.327787 34.17726 -47003.9142857143 0.494417862838915 35 1
-14.324892 35.467585 -58703.8064516129 0.523125996810207 31 1
-14.316463 34.030289 -62493.5428571429 0.240909090909091 35 1
-14.31485 35.311464 7280.8125 1.15350223546945 32 1
-14.306526 34.646139 -49580.696969697 0 33 1
-14.293995 34.468751 17020.3142857143 0 35 1
-14.286905 34.177318 -40844.8888888889 0.220833333333333 27 1
-14.279194 35.044809 -46194.4210526316 0.660526315789474 19 1
-14.260089 33.686721 -53939.1724137931 0.137396694214876 29 1
-14.239135 33.727185 -38942.9411764706 0.132075471698113 34 1
-14.235935 35.022932 -344.4 0.119266055045872 30 1
-14.215286 34.345914 -52430.9677419355 0.033596837944664 31 1
-14.210593 34.168136 -43848.34375 0.119975262832406 32 1
-14.209973 35.406721 -58056.3225806452 0.0116707616707617 31 1
-14.207238 34.08027 -46420.0588235294 0.114521841794569 34 1
-14.199902 34.510435 -41458.7878787879 0 33 1
-14.183679 33.486878 -7836.29032258064 0.0360501567398119 31 1
-14.18117 34.109234 -44293.3333333333 0.0341372912801484 33 1
-14.165891 34.022157 -61184.7777777778 0.0236943907156673 27 1
-14.156013 34.844005 -34457.1034482759 0.0225330225330225 29 1
-14.155618 33.839105 -23875.6666666667 0.0224849777088583 33 1
-14.129968 34.240447 -34730.8 0.0404166666666667 30 1
-14.115872 33.70762 -49438.9642857143 0.125301204819277 28 1
-14.11299 35.213775 -42267.0882352941 0.14404432132964 34 1
-14.112175 34.335866 -54420.7777777778 0.120649651972158 27 1
-14.111233 34.168458 -59660.5882352941 0.159309440559441 34 1
-14.108953 33.522622 -40162.8333333333 0.225619834710744 30 1
-14.106818 34.265538 -50196.6666666667 0.181306017925736 33 1
-14.083402 33.900672 134423.857142857 0.495251017639077 35 1
-14.082067 34.46943 -14145.2666666667 0.653525046382189 30 1
-14.078819 34.911433 160313.482758621 0.163243243243243 29 1
-14.068343 34.03577 -57710.7272727273 1.2466705269253 33 1
-14.0644 33.809233 -39187.9696969697 1.34411226357535 33 1
-14.057153 33.319028 -25084.2121212121 1.92861952861953 33 1
-14.041358 33.692354 337531.15 3.84231697506034 20 1
-14.039988 33.038957 -14193.03125 0.207207207207207 32 1
-14.024641 33.570502 -40227.6666666667 6.01704545454545 30 1
-14.022095 33.764071 51247.1578947368 5.97872340425532 19 1
-14.020511 33.898637 -53574 6.36236559139785 31 1
-14.003666 34.232527 -54594.4705882353 0 34 1
-13.999585 33.781273 419859.8 9.34752589182969 15 1
-13.997067 33.77227 198266.941176471 9.59031877213695 17 1
-13.996334 34.1033 -55140.5 4.02467532467533 34 1
-13.993597 33.782776 205183.55 10.4169696969697 20 1
-13.99346 33.782417 313235.684210526 10.4169696969697 19 1
-13.988833 33.779056 142061.578947368 10.8169191919192 19 1
-13.9859 33.766609 164610.176470588 11.4455825864277 17 1
-13.98526 33.780268 238714.1 11.4033290653009 20 1
-13.984932 33.778536 187253.55 11.4199743918054 20 1
-13.984819 33.781501 179984.95 11.4033290653009 20 1
-13.984771 34.080204 -70199.6774193548 3.76440460947503 31 1
-13.984429 35.272705 -51357.5714285714 0 28 1
-13.983957 33.781943 220558 11.4033290653009 20 1
-13.983059 33.79134 262706.736842105 11.3956466069142 19 1
-13.98223 33.848025 -8912.61111111111 11.5584415584416 18 1
-13.981036 33.792154 157350.35 11.7259552042161 20 1
